id,lexeme_id,cognate_class_id
13625,14747,2028
13626,14748,1111
13627,14749,1112
13629,14751,1114
13630,14752,1115
13632,14754,1116
13633,14755,1117
13634,14756,1118
13635,14757,7318
13636,14758,1120
13637,14759,1121
13638,14760,375
13639,14761,18
13640,14762,7700
13641,14763,1944
13642,14764,1123
13643,14765,380
13644,14766,7551
13645,14767,1124
13646,14768,1125
13647,14769,208
13648,14770,384
13649,14771,210
13650,14772,28
13651,14773,211
13652,14774,1126
13653,14775,6505
13654,14776,1127
13655,14777,391
13656,14778,699
13657,14779,700
13658,14780,1201
13660,14782,1131
13661,14783,39
13663,14785,1133
13664,14786,1134
13665,14787,42
13666,14788,1252
13667,14789,44
13668,14790,403
13669,14791,405
13670,14792,1137
13671,14793,1138
13672,14794,6332
13675,14797,1141
13677,14799,1142
13679,14801,6458
13680,14802,1143
13682,14804,1144
13683,14805,784
13684,14806,242
13685,14807,1145
13686,14808,244
13687,14809,62
13688,14810,1146
13691,14813,1147
13692,14814,249
13693,14815,1148
13694,14816,1149
13695,14817,1150
13696,14818,1151
13698,14820,254
13699,14821,72
13700,14822,1232
13701,14823,257
13704,14826,1155
13705,14827,437
13707,14829,80
13708,14830,8251
13709,14831,82
13710,14832,263
13711,14833,1157
13713,14835,86
13714,14836,266
13715,14837,267
13716,14838,89
13717,14839,1158
13718,14840,91
13719,14841,1159
13721,14843,1161
13723,14845,2086
13725,14847,1163
13726,14848,1207
13727,14849,6197
13728,14850,1208
13729,14851,1165
13731,14853,1166
13732,14854,1167
13733,14855,283
13734,14856,1168
13735,14857,1169
13736,14858,6265
13737,14859,287
13738,14860,929
13739,14861,289
13740,14862,815
13741,14863,468
13742,14864,8276
13743,14865,1170
13744,14866,294
13745,14867,1171
13746,14868,1172
13747,14869,7523
13748,14870,1173
13750,14872,123
13751,14873,301
13752,14874,1175
13753,14875,303
13754,14876,127
13755,14877,305
13758,14880,1212
13759,14881,309
13760,14882,1177
13761,14883,1213
13762,14884,1179
13763,14885,313
13764,14886,314
13766,14888,1181
13769,14891,319
13771,14893,1183
13772,14894,1184
13774,14896,145
13775,14897,146
13777,14899,1248
13778,14900,327
13779,14901,502
13780,14902,503
13782,14904,153
13783,14905,1187
13785,14907,6178
13787,14909,335
13788,14910,6637
13789,14911,1189
13790,14912,160
13791,14913,161
13792,14914,337
13793,14915,1190
13794,14916,7520
13795,14917,1191
13796,14918,342
13797,14919,1192
13798,14920,1945
13799,14921,169
13800,14922,671
13803,14925,1195
13804,14926,7535
13809,14940,756
13813,14950,690
13814,14951,1598
13815,14952,375
13816,14953,18
13818,14961,768
13820,14963,385
13821,14965,211
13822,14967,771
13825,14970,699
13827,14975,703
13828,14976,39
13830,14982,225
13831,14983,44
13832,14985,778
13833,14986,405
13840,15001,242
13842,15004,4343
13845,15008,788
13846,15009,249
13848,15016,72
13849,15018,257
13850,15020,76
13852,15022,437
13854,15026,82
13857,15031,799
13858,15032,267
13859,15033,89
13860,15035,91
13863,15039,7428
13865,15042,1814
13866,15044,6595
13867,15045,1815
13868,15047,1613
13869,15051,811
13871,15053,1614
13872,15054,1790
13874,15060,6918
13876,15065,822
13878,15068,123
13879,15070,1818
13880,15071,649
13882,15078,131
13886,15089,7486
13887,15095,146
13888,15097,326
13889,15098,327
13890,15099,328
13891,15100,839
13892,15102,153
13893,15103,840
13894,15106,1796
13897,15111,161
13899,15113,1797
13900,15114,7520
13901,15120,169
13903,15127,1102
13905,15129,1104
13906,15130,1105
13908,15132,1197
13909,15133,7796
13910,15134,2096
13911,15135,1218
13912,15136,1219
13913,15137,1109
13915,15139,1111
13916,15140,1112
13918,15142,1114
13919,15143,1115
13921,15145,1116
13922,15146,1117
13924,15148,7318
13925,15149,1199
13926,15150,1121
13927,15151,375
13928,15152,18
13929,15153,7700
13931,15155,1123
13932,15156,380
13933,15157,7551
13934,15158,1124
13935,15159,1125
13936,15160,208
13937,15161,384
13938,15162,210
13939,15163,28
13940,15164,211
13941,15165,1126
13942,15166,6505
13944,15168,391
13945,15169,699
13946,15170,700
13948,15172,1130
13949,15173,774
13950,15174,1131
13951,15175,39
13952,15176,1226
13954,15178,1133
13955,15179,1134
13956,15180,42
13957,15181,1252
13958,15182,44
13959,15183,403
13961,15185,405
13962,15186,1137
13963,15187,1138
13965,15190,1202
13966,15191,1141
13968,15193,1142
13970,15195,6458
13971,15196,1143
13973,15198,1144
13974,15199,784
13975,15200,1230
13978,15203,62
13979,15204,1146
13982,15207,1147
13984,15209,1148
13985,15210,1149
13986,15211,1150
13987,15212,1151
13988,15213,1231
13989,15214,254
13991,15216,1254
13992,15217,257
13995,15220,1155
13996,15221,437
13997,15222,79
13999,15224,8251
14000,15225,82
14001,15226,263
14002,15227,1157
14004,15229,86
14005,15230,266
14006,15231,267
14007,15232,89
14008,15233,1158
14009,15234,91
14012,15237,1161
14014,15239,1286
14016,15241,1163
14017,15242,1207
14018,15243,1238
14019,15244,6197
14020,15245,1288
14021,15246,1165
14023,15248,1166
14024,15249,1167
14025,15250,283
14026,15251,1168
14029,15254,287
14030,15255,929
14031,15256,289
14032,15257,815
14033,15258,468
14034,15259,8276
14035,15260,1170
14036,15261,294
14037,15262,1171
14039,15264,7523
14040,15265,1173
14042,15267,123
14043,15268,301
14044,15269,1290
14045,15270,303
14047,15272,305
14050,15275,1212
14051,15276,309
14052,15277,1177
14053,15278,1178
14054,15279,1179
14055,15280,1300
14056,15281,313
14057,15282,314
14059,15284,1181
14060,15285,1246
14061,15286,318
14062,15287,319
14065,15290,321
14066,15291,1184
14067,15292,323
14068,15293,145
14069,15294,146
14070,15295,1295
14071,15296,1248
14072,15297,327
14073,15298,502
14074,15299,1296
14076,15301,153
14078,15303,1216
14079,15304,6178
14080,15305,1188
14081,15306,335
14082,15307,6637
14083,15308,1189
14084,15309,160
14085,15310,161
14086,15311,337
14087,15312,1190
14088,15313,7520
14089,15314,1191
14091,15316,342
14092,15317,1192
14093,15318,1193
14094,15319,169
14095,15320,671
14096,15321,1250
14099,15324,1297
14100,15325,7535
14465,15717,1102
14466,15718,1103
14468,15720,1105
14470,15722,1196
14472,15724,7796
14473,15726,1198
14474,15727,1219
14475,15728,1109
14476,15729,2028
14477,15730,1111
14478,15731,1112
14480,15733,1114
14481,15734,1115
14483,15736,2099
14484,15737,1117
14485,15738,1118
14486,15739,7318
14487,15740,1199
14489,15742,375
14490,15743,18
14491,15744,7700
14492,15745,1932
14493,15746,1123
14494,15747,380
14495,15748,7551
14496,15749,1124
14497,15750,1125
14498,15751,208
14499,15752,384
14500,15753,210
14501,15754,28
14502,15755,211
14503,15756,1126
14504,15757,6505
14505,15758,1127
14506,15759,391
14507,15760,699
14508,15761,700
14510,15763,774
14511,15764,1131
14512,15765,39
14514,15767,1133
14515,15768,1134
14516,15769,42
14517,15770,1252
14518,15771,44
14519,15772,403
14520,15773,405
14521,15774,1137
14522,15775,1138
14523,15776,6332
14524,15777,1139
14525,15778,1202
14526,15779,1141
14528,15781,1142
14529,15782,8278
14530,15783,6458
14531,15784,1143
14533,15786,1144
14534,15787,784
14535,15788,242
14536,15789,1145
14537,15790,244
14538,15791,62
14539,15792,1146
14542,15795,1147
14544,15797,1148
14545,15798,1149
14546,15799,1150
14547,15800,1151
14549,15802,254
14550,15803,72
14551,15804,1232
14552,15805,257
14555,15808,1155
14556,15809,437
14557,15810,79
14558,15811,80
14559,15812,8251
14560,15813,82
14561,15814,263
14562,15815,1157
14564,15817,86
14565,15818,266
14566,15819,267
14567,15820,89
14568,15821,1158
14569,15822,91
14570,15823,1159
14572,15825,1161
14574,15827,1237
14575,15828,1206
14577,15830,1207
14578,15831,6197
14579,15832,1208
14580,15833,1165
14581,15834,1209
14582,15835,1166
14583,15836,1167
14584,15837,283
14585,15838,1168
14586,15839,1169
14588,15841,287
14589,15842,929
14590,15843,289
14591,15844,815
14592,15845,468
14593,15846,8276
14594,15847,1170
14595,15848,294
14596,15849,1171
14597,15850,1172
14598,15851,7523
14599,15852,1173
14601,15854,123
14602,15855,301
14604,15857,303
14606,15859,305
14610,15863,309
14611,15864,1177
14612,15865,1213
14613,15866,1179
14614,15867,313
14615,15868,314
14617,15870,1181
14619,15872,318
14620,15873,319
14623,15876,1184
14624,15877,323
14625,15878,145
14626,15879,146
14628,15881,1248
14629,15882,327
14630,15883,502
14631,15884,503
14633,15886,153
14634,15887,1187
14636,15889,6178
14637,15890,1188
14638,15891,335
14639,15892,6637
14640,15893,1189
14641,15894,160
14643,15896,337
14644,15897,1190
14645,15898,7520
14646,15899,1191
14647,15900,342
14648,15901,1192
14649,15902,1945
14650,15903,169
14651,15904,671
14654,15907,1936
14656,15909,543
14657,15910,848
14658,15911,849
14659,15912,850
14662,15915,852
14663,15916,182
14665,15918,854
14666,15919,855
14667,15920,856
14668,15921,8401
14669,15922,858
14670,15923,859
14671,15924,190
14672,15925,519
14674,15927,1389
14675,15928,6366
14676,15929,862
14677,15930,863
14678,15931,7319
14679,15932,864
14681,15934,375
14682,15935,18
14683,15936,865
14685,15939,380
14686,15940,867
14687,15941,868
14688,15942,869
14689,15943,208
14690,15944,870
14692,15946,28
14693,15947,211
14694,15948,872
14695,15950,1262
14696,15951,33
14697,15952,6378
14699,15954,875
14701,15956,877
14702,15957,220
14703,15958,39
14705,15961,223
14706,15962,880
14709,15965,44
14710,15966,881
14712,15968,405
14713,15969,883
14714,15970,884
14715,15971,885
14717,15973,887
14718,15974,888
14719,15975,889
14720,15976,6432
14721,15977,890
14722,15978,6458
14725,15981,892
14726,15982,893
14727,15983,242
14728,15984,894
14729,15985,713
14730,15986,62
14731,15987,6560
14732,15988,896
14734,15990,897
14735,15991,898
14736,15992,8246
14737,15993,900
14740,15996,903
14741,15997,904
14742,15998,72
14743,15999,905
14744,16000,1265
14745,16001,906
14746,16002,907
14747,16003,908
14748,16004,909
14749,16005,79
14750,16006,910
14751,16007,911
14752,16008,82
14753,16009,263
14754,16011,265
14755,16012,86
14756,16013,266
14757,16014,267
14758,16015,89
14759,16016,913
14760,16017,91
14762,16019,915
14763,16020,916
14764,16021,1267
14765,16022,1399
14766,16023,919
14767,16024,6592
14769,16026,276
14771,16028,5682
14772,16029,8233
14773,16030,923
14775,16033,283
14777,16035,927
14778,16037,287
14779,16038,929
14780,16039,289
14781,16040,815
14782,16041,468
14783,16042,641
14784,16043,565
14785,16044,294
14787,16046,930
14788,16047,931
14789,16048,932
14790,16049,646
14791,16050,123
14792,16051,532
14793,16052,934
14794,16053,303
14796,16055,305
14799,16058,937
14800,16059,6813
14801,16060,131
14802,16061,2036
14803,16062,938
14804,16063,312
14806,16065,314
14808,16067,535
14809,16068,940
14810,16069,7472
14811,16070,942
14814,16073,945
14815,16074,946
14816,16075,323
14817,16076,145
14818,16077,146
14819,16078,1407
14821,16080,327
14822,16081,328
14823,16082,948
14824,16084,153
14825,16085,840
14827,16087,1274
14828,16088,8364
14829,16089,953
14830,16090,6637
14831,16091,954
14832,16092,160
14833,16093,161
14834,16094,337
14836,16096,7520
14837,16097,1275
14839,16099,342
14840,16100,958
14841,16101,959
14842,16102,960
14843,16103,961
14846,16106,5822
14847,16107,963
14848,16108,964
14849,16109,175
14850,16110,1303
14851,16111,177
14855,16115,2038
14856,16116,1305
14857,16117,2100
14858,16118,9624
14859,16120,186
14860,16121,187
14861,16122,188
14862,16123,189
14863,16124,190
14864,16125,191
14865,16126,860
14866,16127,193
14867,16128,1307
14868,16129,1308
14869,16130,196
14870,16131,7319
14872,16133,6093
14873,16134,200
14874,16135,201
14876,16137,5502
14877,16138,21
14878,16139,204
14879,16140,520
14880,16141,5512
14881,16142,208
14882,16143,209
14883,16144,210
14884,16145,28
14885,16146,211
14886,16147,212
14887,16148,7345
14888,16149,214
14889,16150,33
14890,16151,1312
14891,16152,7563
14892,16153,875
14893,16154,2101
14894,16155,1314
14895,16156,220
14896,16157,39
14897,16158,1226
14898,16159,222
14899,16160,223
14900,16161,224
14901,16162,1315
14902,16163,225
14903,16164,44
14904,16165,226
14905,16166,5571
14906,16167,228
14907,16168,229
14908,16169,230
14909,16170,231
14910,16171,232
14911,16172,9647
14912,16173,234
14913,16174,235
14914,16175,6432
14915,16176,237
14916,16177,6458
14917,16178,238
14918,16179,239
14920,16181,241
14921,16182,242
14922,16183,5597
14923,16185,62
14924,16186,245
14929,16191,1317
14930,16192,2102
14932,16194,1318
14933,16195,71
14934,16196,254
14935,16197,255
14936,16198,256
14937,16199,257
14938,16200,8267
14939,16201,8248
14940,16202,1155
14942,16204,79
14943,16205,261
14944,16206,262
14945,16207,82
14947,16209,264
14948,16210,265
14949,16211,86
14950,16212,266
14951,16213,267
14952,16214,1321
14953,16215,1322
14954,16216,91
14955,16217,269
14957,16219,5660
14959,16221,452
14960,16222,273
14961,16223,6592
14962,16224,275
14963,16225,1323
14965,16227,278
14966,16228,8233
14967,16229,1324
14968,16230,281
14969,16231,1325
14970,16232,283
14971,16233,284
14972,16234,285
14973,16235,1375
14975,16237,288
14976,16238,289
14977,16239,815
14978,16240,291
14979,16241,5719
14980,16242,293
14981,16243,294
14983,16245,8296
14984,16246,7523
14986,16248,1327
14987,16249,300
14989,16251,1380
14990,16252,303
14991,16253,304
14992,16254,305
14993,16255,306
14995,16258,309
14996,16259,131
14997,16261,311
14998,16262,312
14999,16263,313
15000,16264,314
15001,16265,315
15002,16266,316
15003,16267,317
15004,16268,318
15005,16269,319
15007,16271,320
15008,16272,321
15009,16273,5763
15010,16274,323
15011,16275,145
15012,16276,146
15013,16277,1331
15014,16278,326
15015,16279,327
15016,16280,328
15017,16281,503
15019,16283,153
15022,16286,333
15023,16287,1386
15024,16288,335
15025,16289,6637
15026,16290,1335
15027,16291,160
15028,16292,161
15029,16293,337
15030,16294,338
15031,16295,7520
15032,16296,340
15034,16298,342
15035,16299,1336
15036,16300,1337
15038,16302,671
15039,16303,1338
15041,16305,5822
15042,16306,350
15043,16307,7535
15767,17096,1102
15768,17097,1103
15769,17099,1105
15774,17106,1219
15775,17107,1109
15776,17108,6014
15777,17109,1111
15778,17110,1112
15780,17112,1114
15781,17113,1115
15783,17115,1116
15784,17116,1222
15785,17117,1118
15788,17120,1121
15789,17121,375
15790,17122,18
15791,17123,7700
15792,17124,1224
15793,17125,1123
15794,17126,380
15795,17127,7551
15796,17128,1124
15797,17129,1125
15798,17130,208
15799,17131,384
15800,17132,210
15801,17133,28
15802,17134,211
15803,17135,1126
15804,17136,6505
15806,17138,1200
15808,17140,700
15811,17143,774
15812,17144,1131
15813,17145,39
15814,17146,1226
15816,17148,1133
15817,17149,1134
15819,17151,1252
15820,17152,44
15821,17153,403
15823,17155,405
15825,17157,1138
15826,17158,6332
15827,17159,1228
15828,17160,1202
15829,17161,1141
15831,17163,1142
15833,17165,6458
15834,17166,1143
15836,17168,1144
15837,17169,1229
15838,17170,1230
15841,17173,62
15842,17174,1146
15845,17177,1147
15846,17178,249
15847,17179,1148
15848,17180,1149
15849,17181,1150
15850,17182,1151
15851,17183,1231
15852,17184,254
15854,17186,1254
15855,17187,257
15858,17190,2112
15859,17191,437
15860,17192,79
15861,17193,80
15862,17194,1233
15863,17195,82
15864,17196,263
15865,17197,1157
15866,17198,1203
15867,17199,86
15868,17200,266
15869,17201,267
15870,17202,89
15871,17203,1158
15872,17204,91
15875,17207,1161
15877,17209,1237
15878,17210,1206
15879,17211,1163
15880,17212,1207
15881,17213,1238
15882,17214,6197
15883,17215,1239
15884,17216,1165
15886,17218,1166
15887,17219,1167
15888,17220,283
15889,17221,1168
15892,17224,287
15894,17226,289
15895,17227,815
15896,17228,468
15897,17229,8276
15898,17230,1170
15899,17231,294
15901,17233,1172
15902,17234,7523
15903,17235,1173
15905,17237,123
15906,17238,301
15908,17240,303
15910,17242,305
15912,17245,1255
15913,17246,309
15914,17247,1243
15916,17249,1179
15917,17250,1292
15918,17251,313
15919,17252,314
15921,17254,1181
15922,17255,1246
15923,17256,318
15924,17257,319
15927,17260,321
15929,17262,323
15930,17263,145
