id,pages,reliability,comment,lexeme_id,source_id
40792,,A,,23692,165
40793,,A,,23698,165
40795,458,A,,23691,165
40796,,A,,23657,72
40797,,A,,23656,165
40798,381,A,,23705,165
40799,,A,,23791,141
40800,,A,,27728,141
40801,69,A,,23791,49
40802,,A,,23791,176
40803,187,A,,24536,72
40804,,A,,23792,54
40805,35,A,,23658,72
40806,,A,,24537,54
40807,61,A,,28625,79
40808,,A,,28626,170
40809,,A,,28628,170
40811,6,A,,31508,79
40813,,A,,31509,170
40814,,A,,31510,170
40815,,A,,31511,170
40817,280,A,,28640,79
40819,,A,,31513,170
40820,,A,,31514,170
40821,95,A,,28645,79
40823,,A,,31515,170
40824,,A,,28648,170
40825,,A,,28649,170
40826,,A,,31516,170
40828,210,A,,31517,79
40830,,A,,31518,170
40831,,A,,31519,170
40832,,A,,31520,170
40833,589,A,,24539,141
40835,479,A,"See now LIV² Addenda and Corrigenda; former *peth₁- and *peth₂- are collapsed into *pet- : http://www.martinkuemmel.de/liv2add.html#_Neu:_*pet-_‘fliegen,",23748,141
40838,127,A,,23706,72
40839,212,A,,23639,72
40840,146,A,,23815,72
40841,"105, 107",A,,23756,141
40842,244,A,,23818,172
40844,244,A,,31523,172
40846,735,A,,23819,172
40847,735,A,,31524,172
40848,735,A,,31525,172
40849,610,A,,23680,49
40850,525,A,,23713,174
40851,II: 151,A,,23694,172
40852,151,A,,31526,172
40853,,A,,23711,54
40854,85,A,,23709,72
40855,522,A,A number of scholars think that ո(վ) [ɔ(v)] reflects PIE *i̯o-.,28660,79
40856,487,A,,31527,79
40857,59,A,Etymology uncertain.,31528,79
40859,,A,,31529,170
40860,286,A,,28664,79
40861,560,A,,28665,79
40863,,A,,31530,170
40864,449,A,,28669,79
40865,243,A,,28672,79
40866,237,A,,28675,79
40868,,A,"ModArm. amen more means 'every, each', and bolor means 'all'",31531,170
40869,,A,,1767,170
40870,,A,"jɛv is more typical for literary language, and u is more represented in colloquial",31532,170
40871,,A,,1768,170
40872,,A,,1769,170
40873,,A,,26706,170
40874,,A,,26705,170
40875,,A,,31533,170
40876,468,A,,31533,79
40877,,A,,26707,170
40878,467,A,"""frozen pl. meǰk’ (anatom.) 'back' [is] ubiquitous in the dialects. Remarkably, the frozen meǰk’ is attested already in the oldest epic fragments as ...",26707,79
40879,,A,,1772,170
40880,,A,,1773,170
40881,,A,,1774,170
40882,,A,,31534,170
40883,,A,,31535,170
40884,,A,"
",1775,170
40885,286,A,,1776,79
40886,,A,,1776,170
40887,,A,,1777,170
40888,,A,,1778,170
40889,,A,,1779,170
40890,,A,,1780,170
40891,,A,,1781,170
40892,,A,Changed -ç- to -c-.,26709,170
40893,,A,,1782,170
40894,,A,,1783,170
40895,,A,Removed -v-.,26710,170
40896,,A,,1784,170
40897,,A,,25240,170
40898,,A,,1785,170
40899,,A,,31536,170
40900,568,A,,31536,79
40901,,A,,1787,170
40902,,A,,1786,170
40904,,A,,26712,170
40905,,A,,1789,170
40906,,A,,31538,170
40907,,A,"awr means both 'the whole day' and 'the light part of the day', but the former is more characteristic and basic for it, whereas tiw refers to the latter meaning.",1790,170
40908,,A,,31539,170
40909,,A,,1791,170
40910,,A,"ModArm. mahanal is stylistically more marked - it is extra polite etc., whereas mɛrˈnɛl is more general.",31540,170
40911,,A,,1792,170
40912,,A,,1793,170
40913,,A,,31541,170
40914,,A,,1794,170
40915,,A,,25152,170
40916,,A,,1796,170
40917,,A,,31542,170
40918,,A,,1797,170
40919,,A,,1798,170
40920,,A,,1799,170
40921,,A,,1800,170
40922,,A,,1801,170
40923,,A,,1802,170
40924,,A,,1803,170
40925,,A,,1804,170
40926,406,A,'last year' in ClArm,1805,79
40927,,A,,1805,170
40928,,A,,1806,170
40929,,A,,1807,170
40930,,A,,31543,170
40931,,A,,26714,170
40932,,A,,1809,170
40933,,A,,26715,170
40934,,A,,31544,170
40935,,A,,1811,170
40936,,A,,25130,170
40937,,A,,1812,170
40938,,A,,1813,170
40939,,A,,1815,170
40940,,A,,1816,170
40941,,A,,1817,170
40942,,A,,1818,170
40943,473,A,Delinked lexeme from /cognate/42/ as there is insufficient evidence and consensus on the origin of the term.,1818,79
40944,,A,Changed original final -ġ to -ł.,26719,170
40945,,A,,31545,170
40946,468,A,,31545,79
40947,468,A,,1627,79
40948,468,A,,28500,79
40949,,A,,1819,170
40950,,A,,1820,170
40951,,A,,1821,170
40952,,A,Difficult to choose,31546,170
40953,,A,,31547,170
40954,,A,,25155,170
40955,,A,,1822,170
40956,,A,,1823,170
40957,,A,,1824,170
40958,,A,,1825,170
40959,,A,,1826,170
40960,,A,,1827,170
40961,,A,,1828,170
40962,,A,,1829,170
40963,,A,,1830,170
40964,,A,,1831,170
40965,,A,,1832,170
40966,,A,,1833,170
40967,,A,,1834,170
40968,,A,,25502,170
40969,,A,Changed -ç- to -c-.,26721,170
40970,,A,,1835,170
40971,,A,"bəṙˈnɛl more refers to the act of taking, grasping, whereas pɑˈhɛl means 'hold' statically",26723,170
40972,,A,,26722,170
40973,,A,,25156,170
40974,,A,,1837,170
40976,,A,,31548,170
40977,,A,,1838,170
40978,,A,,1839,170
40979,,A,,1840,170
40980,,A,,1841,170
40981,,A,,31549,170
40982,,A,,1842,170
40983,,A,,26725,170
40984,,A,,1843,170
40985,,A,,25038,170
40986,,A,,1844,170
40988,,A,,1845,170
40989,,A,,1846,170
40990,,A,,1847,170
40991,,A,,1848,170
40992,,A,,1849,170
40993,,A,,31550,170
40994,,A,,1851,170
40995,,A,,1852,170
40996,,A,,1853,170
40997,,A,,1854,170
40998,,A,,1855,170
40999,,A,,31551,170
41000,,A,,25160,170
41001,334,A,,23736,141
41002,,A,,23716,72
41003,146,A,,23643,72
41004,"484, 485",A,,23745,141
41005,,A,,1856,170
41006,515,A,,23757,141
41007,,A,,1857,170
41008,,A,,25161,170
41009,,A,,1858,170
41010,,A,"In ClArm., sar mainly means 'summit of a mountain', and later it developed towards a general meaning 'mountain'",25646,170
41011,653,A,,23693,172
41012,,A,,1859,170
41013,570,A,,1859,79
41014,,A,,1860,170
41015,,A,,1861,170
41016,,A,,1862,170
41017,,A,,31552,170
41018,,A,,1863,170
41019,,A,,26727,170
41020,,A,,31553,170
41021,,A,,1865,170
41022,,A,,1866,170
41023,,A,,1867,170
41024,,A,,1868,170
41025,,A,"In both Cl. and Mod. Arm. cer refers to age of persons, unlike hin.",1869,170
41026,,A,,31554,170
41027,,A,,26728,170
41028,,A,,25701,170
41029,,A,,31555,170
41030,,A,,1873,170
41031,,A,,26729,170
41032,,A,,1874,170
41033,,A,,31556,170
41034,,A,"ModArm. sełmel is more typical for 'press, make pressure'",31557,170
41035,,A,,1876,170
41036,,A,,1877,170
41037,,A,"In ModArm., ułił is mostly 'straight', rather than 'right' as 'correct, not wrong'",1878,170
41038,,A,,31558,170
41039,,A,,31559,170
41040,,A,,1879,170
41041,,A,,1880,170
41043,,A,,26730,170
41045,,A,,1882,170
41046,221,A,,23686,72
41047,218,A,,23744,141
41048,,A,,1883,170
41049,,A,,1884,170
41050,,A,Changed original final -ç to -c.,26731,170
41052,,A,,31560,170
41053,366,A,,31560,79
41054,,A,,1885,170
41055,,A,,1886,170
41056,665-666,A,,23738,141
41057,,A,,1887,170
41058,168,A,,23737,141
41059,,A,,1888,170
41060,,A,Replaced k’erçel.,26732,170
41062,,A,,1890,170
41063,,A,,1891,170
41064,,A,,26734,170
41065,81,A,,23774,172
41066,,A,,1893,170
41067,,A,,1894,170
41068,,A,,1895,170
41069,,A,,1896,170
41070,,A,,1897,170
41071,,A,,1898,170
41072,,A,,1899,170
41073,,A,,1900,170
41074,,A,,31561,170
41075,,A,,1901,170
41076,,A,,1902,170
41077,,A,,31562,170
41078,,A,,31563,170
41079,,A,,31564,170
41080,,A,,1903,170
41081,,A,,31565,170
41082,,A,"hɑɾtʰ has various sem. nuances, but of them 'flat' is more characteristic, whereas for ołork 'smooth, polished' is more typical",1904,170
41083,,A,,31566,170
41084,,A,,1905,170
41085,,A,,1906,170
41086,,A,,26736,170
41087,,A,,31567,170
41088,,A,,26737,170
41089,,A,,31568,170
41090,,A,,1910,170
41091,,A,,31569,170
41092,,A,,1911,170
41093,,A,,26740,170
41094,,A,,1913,170
41095,,A,,25928,170
41096,,A,,31570,170
41097,,A,,1915,170
41098,,A,,1916,170
41099,,A,,1917,170
41100,,A,,1918,170
41101,,A,,1920,170
41102,,A,,1921,170
41103,,A,,1922,170
41104,,A,,1923,170
41105,,A,,1924,170
41106,,A,,25964,170
41107,,A,,26743,170
41108,390,A,,26743,79
41109,,A,,26744,170
41110,,A,,31571,170
41112,,A,,31572,170
41113,,A,,1928,170
41114,,A,,1929,170
41115,,A,,1930,170
41116,,A,,1931,170
41117,,A,,26745,170
41118,,A,,31573,170
41119,,A,,1932,170
41120,,A,,1933,170
41121,,A,,1934,170
41122,,A,,1935,170
41123,,A,,1936,170
41124,,A,,26746,170
41125,,A,,1937,170
41126,,A,Changed medial -ç- to -c-.,26747,170
41127,,A,,24880,170
41128,,A,,26748,170
41129,,A,,26749,170
41131,,A,,1941,170
41132,,A,,1942,170
41133,,A,,1943,170
41134,,A,,1944,170
41135,,A,"ModArm. tʰɑʦʰ and xonav both have various nuances, but in general there seems to be a preference for the following distiction: թաց tʰɑʦʰ 'wet, soaked with water' vs. խոնավ xonav 'moist, damp, slightly wet'.",26750,170
41136,,A,,1945,170
41137,,A,,1946,170
41138,,A,Replaced final -ġ.,26751,170
41139,,A,,1948,170
41140,,A,,1949,170
41141,522,A,,1949,79
41142,,A,,1950,170
41143,,A,,1951,170
41144,,A,,1952,170
41145,,A,,26091,170
41146,,A,,1953,170
41147,,A,,26752,170
41148,,A,,1955,170
41149,,A,,1957,170
41150,,A,,1958,170
41151,,A,,26753,170
41152,,A,,1960,170
41153,,A,,1961,170
41154,,A,,1959,170
41178,65-66,A,,31053,180
41179,471-472,A,,28480,180
41180,53,A,,31058,180
41182,436,A,,28508,180
41183,932,A,This cognate set is orignally a loan into Classical Armenian,31040,180
41186,892-893,A,,28578,180
41188,165,A,,28604,180
41189,176,A,,28619,180
41191,932,A,"
",1773,180
41192,906,A,,1778,180
41193,,A,,1783,181
41195,932,A,This cognate set is orignally a loan into Classical Armenian,1827,180
41196,933,A,,1847,180
41198,899,A,,1856,180
41199,906,A,,1859,180
41200,"313, 941",A,,31553,180
41201,120,A,,1872,180
41202,892-893,A,,26730,180
41203,941,A,,26735,180
41205,165,A,,1901,180
41206,176,A,,1915,180
41363,,A,,26163,182
41364,,A,,26166,182
41365,,A,,31641,182
41366,,A,,26172,182
41367,,A,,31642,182
41368,,A,,26173,182
41369,,A,,26174,182
41370,,A,,26175,182
41371,,A,,26176,182
41372,,A,,26177,182
41373,,A,,26179,182
41374,,A,,26180,182
41375,,A,,31643,182
41376,,A,,31644,182
41377,,A,,26182,182
41378,,A,,31645,182
41379,,A,,26184,182
41380,,A,,26185,182
41381,,A,,31646,182
41382,,A,,26186,182
41383,,A,,26190,182
41384,,A,,26193,182
41385,,A,,26194,182
41386,,A,,26195,182
41387,,A,,26198,182
41388,,A,,26199,182
41389,,A,,26200,182
41390,,A,,26201,182
41391,,A,,26202,182
41392,,A,,26205,182
41393,,A,,26208,182
41394,,A,,31647,182
41395,,A,,26211,182
41396,,A,,31648,182
41397,,A,,26212,182
41398,,A,,26213,182
41399,,A,,26218,182
41400,,A,,26220,182
41401,,A,,26224,182
41402,,A,,26225,182
41403,,A,,26226,182
41404,,A,,26228,182
41405,,A,,26230,182
41406,,A,,31649,182
41407,,A,,26231,182
41408,,A,,26233,182
41409,,A,,31650,182
41410,,A,,26234,182
41411,,A,,31651,182
41412,,A,,26235,182
41413,,A,,26240,182
41414,,A,,26244,182
41415,,A,,26248,182
41416,,A,,31652,182
41417,,A,,26249,182
41418,,A,,26250,182
41419,,A,,31653,182
41420,,A,,26253,182
41421,,A,,31654,182
41422,,A,,26258,182
41423,,A,,31655,182
41424,,A,,31656,182
41425,,A,,26259,182
41426,,A,,26260,182
41427,,A,,31657,182
41428,,A,,26261,182
41429,,A,,31658,182
41430,,A,,26262,182
41431,,A,,31659,182
41432,,A,,31660,182
41433,,A,,26263,182
41434,,A,,26264,182
41435,,A,,26266,182
41436,,A,,31661,182
41437,,A,,26267,182
41438,,A,,26268,182
41439,,A,,26271,182
41440,,A,,26272,182
41441,,A,,26273,182
41442,,A,,26274,182
41443,,A,,26275,182
41444,,A,,26277,182
41445,,A,,26673,182
41446,,A,,26279,182
41447,,A,,26283,182
41448,,A,,26284,182
41449,,A,,26288,182
41450,,A,,31662,182
41451,,A,,31663,182
41452,,A,,26289,182
41453,,A,,26292,182
41454,,A,,26295,182
41455,,A,,26296,182
41456,,A,,26299,182
41457,,A,,26300,182
41458,,A,,26305,182
41459,,A,,26306,182
41460,,A,,26308,182
41461,,A,,26309,182
41462,,A,,31664,182
41463,,A,,26311,182
41464,,A,,26320,182
41465,,A,,31665,182
41466,,A,,26321,182
41467,,A,,26323,182
41468,,A,,31666,182
41469,,A,,26326,182
41470,,A,,26328,182
41471,,A,,26329,182
41472,,A,,26330,182
41473,,A,,31667,182
41474,,A,,31668,182
41475,,A,,31669,182
41476,,A,,26337,182
41477,,A,,26341,182
41478,,A,,26342,182
41479,,A,,26343,182
41480,,A,,31670,182
41481,,A,,31671,182
41482,,A,,26345,182
41483,,A,,26347,182
41484,,A,,31672,182
41485,,A,,26348,182
41486,,A,,31673,182
41487,,A,,26350,182
41488,,A,,26351,182
41489,,A,,26353,182
41490,,A,,26356,182
41491,,A,,26357,182
41492,,A,,31674,182
41493,,A,,26364,182
41494,,A,,31675,182
41495,,A,,26369,182
41497,120,A,,31676,183
41498,120,A,,31677,183
41499,1625,A,,31677,184
41503,180-181,A,,31679,83
41504,568,A,,23733,141
41505,1050-51,A,,24793,174
41506,716,A,,23827,172
41507,180-181,A,,31680,83
41508,94,A,,31681,83
41524,179,A,,31696,168
41525,111,A,,31696,83
41536,,A,,31705,189
41537,,A,,31706,189
41908,,A,,31946,193
41909,,A,,31947,193
41910,,A,,31948,193
41911,,A,,31949,193
41912,,A,,31950,193
41913,,A,,31951,193
41914,,A,,31952,193
41915,,A,,31953,193
41916,,A,,31954,193
41917,,A,,31955,193
41918,,A,,31956,193
41919,,A,,31957,193
41920,,A,,31958,193
41921,,A,,31959,193
41922,,A,,31960,193
41923,,A,,31961,193
41924,,A,,31962,193
41925,,A,,31963,193
41926,,A,,31964,193
41927,,A,,31965,193
41928,,A,,31966,193
41929,,A,,31967,193
41930,,A,,31968,193
41931,,A,,31969,193
41932,,A,,31970,193
41933,,A,,31971,193
41934,,A,,31972,193
41935,,A,,31973,193
41936,,A,,31974,193
41937,,A,,31975,193
41938,,A,,31976,193
41939,,A,,31977,193
41941,,A,,31979,193
41942,,A,,31980,193
41943,,A,,31981,193
41944,,A,,31982,193
41945,,A,,31983,193
41946,,A,,31984,193
41947,,A,,31985,193
41948,,A,,31986,193
41949,,A,,31987,193
41950,,A,,31988,193
41951,,A,,31989,193
41952,,A,,31990,193
41953,,A,,31991,193
41954,,A,,31992,193
41955,,A,,31993,193
41956,,A,,31994,193
41957,,A,,31995,193
41958,,A,,31996,193
41959,,A,,31997,193
41960,,A,,31998,193
41961,,A,,31999,193
41962,,A,,32000,193
41963,,A,,32001,193
41964,,A,,32002,193
41965,,A,,32003,193
41966,,A,,32004,193
41967,,A,,32005,193
41968,,A,,32006,193
41970,,A,,32008,193
41971,,A,,32009,193
41972,,A,,32010,193
41973,,A,,32011,193
41974,,A,,32012,193
41975,,A,,32013,193
41976,,A,,32014,193
41978,,A,,32016,193
41979,,A,,32018,193
41980,,A,,32019,193
41981,,A,,32020,193
41983,,A,,32022,193
41987,,A,,32025,193
41989,,A,,32027,193
41990,,A,,32028,193
41991,,A,,32029,193
41992,,A,,32030,193
41993,,A,,32031,193
41994,,A,,32032,193
41995,,A,,32033,193
41996,,A,,32034,193
41997,,A,,32035,193
41998,,A,,32036,193
41999,,A,,32037,193
42000,,A,,32038,193
42001,,A,,32039,193
42003,,A,,32041,193
42004,,A,,32042,193
42005,,A,,32043,193
42006,,A,,32044,193
42007,,A,,32045,193
42008,,A,,32046,193
42009,,A,,32047,193
42010,,A,,32048,193
42011,,A,,32049,193
42012,,A,,32050,193
42013,,A,,32051,193
42014,,A,,32052,193
42015,,A,,32053,193
42017,,A,,32055,193
42018,,A,,32056,193
42019,,A,,32057,193
42020,,A,,32058,193
42021,,A,,32059,193
42022,,A,,32060,193
42024,,A,,32062,193
42025,,A,,32063,193
42026,,A,,32064,193
42027,,A,,32065,193
42028,,A,,32066,193
42029,,A,,32067,193
42030,,A,,32068,193
42031,,A,,32069,193
42032,,A,,32070,193
42033,,A,,32071,193
42034,,A,,32072,193
42035,,A,,32073,193
42036,,A,NOT contained in this source.,32074,193
42037,,A,,32075,193
42038,277,A,,32076,193
42039,,A,,32077,193
42040,,A,,32078,193
42041,277,A,,32079,193
42042,277,A,,32080,193
42043,278,A,,32081,193
42044,277,A,"Should be marked as ""Middle Breton"".",32082,193
42045,,A,,32083,193
42046,,A,,32084,193
42047,,A,,32085,193
42049,,A,,32087,193
42050,,A,,32088,193
42051,,A,,32089,193
42052,,A,,32090,193
42053,278,A,"
",32091,193
42054,,A,,32092,193
42055,,A,,32093,193
42056,,A,,32094,193
42057,,A,,32095,193
42058,,A,,32096,193
42059,,A,,32097,193
42060,,A,,32098,193
42061,,A,,32099,193
42062,,A,,32100,193
42063,,A,,32101,193
42064,,A,,32102,193
42065,,A,,32103,193
42066,,A,,32104,193
42067,,A,,32105,193
42068,,A,,32106,193
42069,,A,,32107,193
42070,,A,,32108,193
42071,,A,,32109,193
42072,,A,,32110,193
42073,,A,,32111,193
42074,,A,,32112,193
42075,,A,,32113,193
42076,,A,,32114,193
42077,,A,,32115,193
42078,,A,,32116,193
42079,,A,,32117,193
42080,,A,,32118,193
42081,,A,,32119,193
42082,,A,,32120,193
42083,,A,,32121,193
42084,,A,,32122,193
42085,,A,,32123,193
42086,,A,,32124,193
42087,,A,,32125,193
42088,,A,,32126,193
42089,,A,,32127,193
42090,,A,,32128,193
42091,,A,,32129,193
42092,,A,,32130,193
42093,,A,,32131,193
42094,,A,,32132,193
42095,,A,,32133,193
42096,,A,,32134,193
42097,,A,,32135,193
42098,,A,,32136,193
42099,,A,,32137,193
42100,,A,,32138,193
42101,,A,,32139,193
42102,,A,,32140,193
42103,,A,,32141,193
42104,,A,,32142,193
42105,,A,,32143,193
42106,,A,,32144,193
42162,,A,,32200,193
42163,,A,,32201,193
42164,,A,,32202,193
42165,,A,,32203,193
42166,,A,,32204,193
42167,,A,,32205,193
42168,,A,,32206,193
42170,,A,,32208,193
42172,,A,,32210,193
42174,,A,,32212,193
42176,,A,,32214,193
42180,,A,,32218,193
42181,,A,,32219,193
42183,,A,,32221,193
42185,,A,,32223,193
42186,,A,,32224,193
42188,,A,,32226,193
42189,,A,,32227,193
42196,,A,,32234,193
42198,,A,,32236,193
42202,,A,,32238,137
42203,,A,,32239,137
42214,,A,,32245,196
42215,,A,,32246,196
42218,,A,,32248,197
42219,,A,,32247,197
42220,,A,,32249,197
42221,43,A,,32249,198
42222,61,A,,32250,198
42223,125,A,,32251,198
42224,39,A,,32252,198
42232,,A,,32257,193
42234,,A,,32259,193
42235,,A,,32260,193
42237,,A,,32262,193
42238,,A,,32263,193
42239,,A,,32264,193
42240,,A,,32265,193
42242,,A,,32267,193
42243,,A,,32268,193
42245,,A,,32270,193
42248,,A,,32273,193
42249,,A,,32274,193
42250,,A,,32275,193
42251,,A,,32276,193
42252,,A,,32277,193
42254,,A,,32279,193
42256,,A,,32281,193
42258,,A,,32283,193
42259,,A,,32284,193
42260,,A,,32285,193
42261,,A,,32286,193
42264,,A,,32289,193
42265,,A,,32290,193
42266,,A,,8651,193
42267,,A,,8654,193
42268,,A,,8658,193
42269,,A,,8659,193
42270,,A,,32291,193
42271,,A,,8660,193
42272,,A,,8661,193
42273,,A,,32292,193
42274,,A,,8663,193
42275,,A,,8664,193
42277,,A,,8666,193
42278,,A,,32293,193
42279,,A,,8668,193
42280,,A,,32294,193
42281,,A,,8670,193
42282,,A,,32295,193
42283,,A,,8671,193
42284,,A,,32296,193
42285,,A,,32297,193
42286,,A,,32298,193
42287,,A,,8679,193
42288,,A,,8680,193
42289,,A,,26937,193
42290,,A,,32299,193
42291,,A,,8684,193
